transaction_id,customer_id,amount,payment_status,failure_reason,attempts,customer_type,previous_successes,days_since_failure,recovery_action,recovery_status,recovered_amount
TXN10841,CUST1295,32221.0,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,0,ESCALATE,ESCALATED,0.0
TXN10842,CUST1089,45244.21,FAILED,UNKNOWN,1,LOYAL,18,10,REMINDER,FAILED,0.0
TXN10843,CUST1174,1814.61,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,4,3,ESCALATE,ESCALATED,0.0
TXN10844,CUST1164,210.75,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,5,PAYMENT_LINK,FAILED,0.0
TXN10845,CUST1039,459.24,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,25,7,PAYMENT_LINK,SUCCESS,459.24
TXN10846,CUST1094,38301.42,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,9,7,ESCALATE,ESCALATED,0.0
TXN10847,CUST1280,9316.02,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,7,ESCALATE,ESCALATED,0.0
TXN10848,CUST1173,282.58,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,5,5,ESCALATE,ESCALATED,0.0
TXN10849,CUST1016,45672.81,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,12,ESCALATE,ESCALATED,0.0
TXN10850,CUST1004,1149.1,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,0,PAYMENT_LINK,SUCCESS,1149.1
TXN10851,CUST1280,23641.91,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,6,5,CUSTOMER_PROMPT,SUCCESS,23641.91
TXN10852,CUST1032,21745.3,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,7,0,CUSTOMER_PROMPT,SUCCESS,21745.3
TXN10853,CUST1143,39085.25,FAILED,TEMPORARY_BANK_ERROR,4,NEW,1,6,ESCALATE,ESCALATED,0.0
TXN10854,CUST1154,36821.62,FAILED,UNKNOWN,4,NEW,0,13,ESCALATE,ESCALATED,0.0
TXN10855,CUST1234,3784.5,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,9,11,ESCALATE,ESCALATED,0.0
TXN10856,CUST1299,25245.88,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,11,PAYMENT_LINK,FAILED,0.0
TXN10857,CUST1228,2760.36,FAILED,CARD_EXPIRED,3,LOYAL,29,14,ESCALATE,ESCALATED,0.0
TXN10858,CUST1204,1829.53,FAILED,NETWORK_ERROR,3,RETURNING,3,1,ESCALATE,ESCALATED,0.0
TXN10859,CUST1295,29760.47,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,16,6,PAYMENT_LINK,FAILED,0.0
TXN10860,CUST1233,32839.66,FAILED,CARD_EXPIRED,3,NEW,0,9,ESCALATE,ESCALATED,0.0
TXN10861,CUST1134,7017.44,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,5,1,ESCALATE,ESCALATED,0.0
TXN10862,CUST1016,9135.7,FAILED,NETWORK_ERROR,4,NEW,1,5,ESCALATE,ESCALATED,0.0
TXN10863,CUST1246,29766.3,FAILED,UNKNOWN,1,NEW,2,13,REMINDER,SUCCESS,29766.3
TXN10864,CUST1096,29320.47,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,3,PAYMENT_LINK,SUCCESS,29320.47
TXN10865,CUST1234,597.07,FAILED,NETWORK_ERROR,3,LOYAL,23,11,ESCALATE,ESCALATED,0.0
TXN10866,CUST1243,27288.53,FAILED,NETWORK_ERROR,3,NEW,0,12,ESCALATE,ESCALATED,0.0
TXN10867,CUST1244,5489.52,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,0,ESCALATE,ESCALATED,0.0
TXN10868,CUST1126,1589.54,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,5,0,PAYMENT_LINK,SUCCESS,1589.54
TXN10869,CUST1235,45553.7,FAILED,UNKNOWN,1,RETURNING,7,0,REMINDER,FAILED,0.0
TXN10870,CUST1037,41590.47,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,5,14,RETRY,FAILED,0.0
TXN10871,CUST1127,36773.93,FAILED,NETWORK_ERROR,4,NEW,1,12,ESCALATE,ESCALATED,0.0
TXN10872,CUST1157,2247.73,FAILED,CARD_EXPIRED,3,RETURNING,4,13,ESCALATE,ESCALATED,0.0
TXN10873,CUST1196,233.07,FAILED,TEMPORARY_BANK_ERROR,1,LOYAL,28,14,RETRY,FAILED,0.0
TXN10874,CUST1040,7505.66,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,6,7,PAYMENT_LINK,FAILED,0.0
TXN10875,CUST1211,9305.48,FAILED,AUTHENTICATION_FAILURE,3,NEW,1,3,ESCALATE,ESCALATED,0.0
TXN10876,CUST1129,1522.79,FAILED,NETWORK_ERROR,1,LOYAL,27,1,RETRY,SUCCESS,1522.79
TXN10877,CUST1137,35467.72,FAILED,NETWORK_ERROR,2,RETURNING,9,5,RETRY,FAILED,0.0
TXN10878,CUST1124,3649.37,FAILED,NETWORK_ERROR,2,RETURNING,5,4,RETRY,SUCCESS,3649.37
TXN10879,CUST1081,8447.97,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,2,4,ESCALATE,ESCALATED,0.0
TXN10880,CUST1228,31339.14,FAILED,CARD_EXPIRED,3,LOYAL,25,11,ESCALATE,ESCALATED,0.0
TXN10881,CUST1091,44807.87,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,4,14,ESCALATE,ESCALATED,0.0
TXN10882,CUST1250,914.74,FAILED,NETWORK_ERROR,4,RETURNING,8,3,ESCALATE,ESCALATED,0.0
TXN10883,CUST1281,10393.87,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,2,1,ESCALATE,ESCALATED,0.0
TXN10884,CUST1016,4649.34,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,8,12,CUSTOMER_PROMPT,FAILED,0.0
TXN10885,CUST1207,45718.58,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,13,5,ESCALATE,ESCALATED,0.0
TXN10886,CUST1234,613.62,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,17,14,RETRY,FAILED,0.0
TXN10887,CUST1244,25446.24,FAILED,UNKNOWN,1,LOYAL,14,9,REMINDER,SUCCESS,25446.24
TXN10888,CUST1111,3003.41,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,6,PAYMENT_LINK,SUCCESS,3003.41
TXN10889,CUST1060,720.98,FAILED,TEMPORARY_BANK_ERROR,1,NEW,2,10,RETRY,FAILED,0.0
TXN10890,CUST1252,6160.94,FAILED,NETWORK_ERROR,2,LOYAL,12,4,RETRY,SUCCESS,6160.94
TXN10891,CUST1190,6311.31,FAILED,NETWORK_ERROR,2,RETURNING,6,13,RETRY,FAILED,0.0
TXN10892,CUST1098,24636.78,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,6,7,ESCALATE,ESCALATED,0.0
TXN10893,CUST1221,26091.79,FAILED,AUTHENTICATION_FAILURE,1,LOYAL,9,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10894,CUST1118,37421.54,FAILED,CARD_EXPIRED,2,LOYAL,8,9,CUSTOMER_PROMPT,FAILED,0.0
TXN10895,CUST1092,19440.32,FAILED,CARD_EXPIRED,4,NEW,0,8,ESCALATE,RECOVERED,19440.32
TXN10896,CUST1272,15970.72,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10897,CUST1034,2961.89,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,9,7,ESCALATE,ESCALATED,0.0
TXN10898,CUST1127,2887.25,FAILED,UNKNOWN,1,RETURNING,9,1,REMINDER,FAILED,0.0
TXN10899,CUST1297,512.22,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,3,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10900,CUST1085,1870.71,FAILED,TEMPORARY_BANK_ERROR,1,LOYAL,8,9,RETRY,FAILED,0.0
TXN10901,CUST1068,22531.04,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,6,4,ESCALATE,ESCALATED,0.0
TXN10902,CUST1292,2393.17,FAILED,NETWORK_ERROR,2,RETURNING,9,5,RETRY,FAILED,0.0
TXN10903,CUST1272,25630.12,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,25,0,ESCALATE,ESCALATED,0.0
TXN10904,CUST1073,6909.05,FAILED,UNKNOWN,3,NEW,1,11,ESCALATE,ESCALATED,0.0
TXN10905,CUST1175,34459.79,FAILED,TEMPORARY_BANK_ERROR,3,NEW,1,12,ESCALATE,ESCALATED,0.0
TXN10906,CUST1113,493.38,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10907,CUST1087,3020.42,FAILED,INSUFFICIENT_FUNDS,4,NEW,2,1,ESCALATE,ESCALATED,0.0
TXN10908,CUST1136,43657.59,FAILED,TEMPORARY_BANK_ERROR,1,LOYAL,29,12,RETRY,FAILED,0.0
TXN10909,CUST1169,1123.67,FAILED,UNKNOWN,4,NEW,1,14,ESCALATE,ESCALATED,0.0
TXN10910,CUST1062,44410.13,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,8,10,PAYMENT_LINK,SUCCESS,44410.13
TXN10911,CUST1039,1089.97,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,7,7,RETRY,FAILED,0.0
TXN10912,CUST1016,7954.2,FAILED,NETWORK_ERROR,3,NEW,1,3,ESCALATE,ESCALATED,0.0
TXN10913,CUST1133,1031.71,FAILED,TEMPORARY_BANK_ERROR,1,NEW,2,14,RETRY,SUCCESS,1031.71
TXN10914,CUST1234,5742.41,FAILED,CARD_EXPIRED,4,LOYAL,27,0,ESCALATE,ESCALATED,0.0
TXN10915,CUST1165,1804.88,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,23,4,RETRY,SUCCESS,1804.88
TXN10916,CUST1157,27953.27,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,1,ESCALATE,ESCALATED,0.0
TXN10917,CUST1176,30009.26,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,3,2,ESCALATE,ESCALATED,0.0
TXN10918,CUST1082,663.29,FAILED,UNKNOWN,1,RETURNING,4,5,REMINDER,FAILED,0.0
TXN10919,CUST1169,8304.49,FAILED,CARD_EXPIRED,3,RETURNING,6,4,ESCALATE,ESCALATED,0.0
TXN10920,CUST1186,1728.98,FAILED,INSUFFICIENT_FUNDS,2,NEW,2,6,PAYMENT_LINK,SUCCESS,1728.98
TXN10921,CUST1207,24010.89,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,3,7,ESCALATE,ESCALATED,0.0
TXN10922,CUST1076,5025.81,FAILED,NETWORK_ERROR,4,NEW,2,2,ESCALATE,ESCALATED,0.0
TXN10923,CUST1227,17963.29,FAILED,CARD_EXPIRED,4,NEW,0,11,ESCALATE,ESCALATED,0.0
TXN10924,CUST1224,7125.04,FAILED,NETWORK_ERROR,1,RETURNING,6,9,RETRY,SUCCESS,7125.04
TXN10925,CUST1055,8868.52,FAILED,NETWORK_ERROR,3,RETURNING,9,6,ESCALATE,ESCALATED,0.0
TXN10926,CUST1230,1529.1,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,15,13,ESCALATE,ESCALATED,0.0
TXN10927,CUST1092,48562.17,FAILED,TEMPORARY_BANK_ERROR,4,NEW,1,12,ESCALATE,ESCALATED,0.0
TXN10928,CUST1163,41278.1,FAILED,AUTHENTICATION_FAILURE,4,LOYAL,29,8,ESCALATE,ESCALATED,0.0
TXN10929,CUST1244,1496.06,FAILED,TEMPORARY_BANK_ERROR,4,NEW,1,12,ESCALATE,ESCALATED,0.0
TXN10930,CUST1245,1888.44,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10931,CUST1169,475.06,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,9,2,PAYMENT_LINK,FAILED,0.0
TXN10932,CUST1118,286.11,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,27,2,PAYMENT_LINK,SUCCESS,286.11
TXN10933,CUST1244,481.17,FAILED,NETWORK_ERROR,4,RETURNING,6,8,ESCALATE,ESCALATED,0.0
TXN10934,CUST1196,5252.44,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,6,3,PAYMENT_LINK,FAILED,0.0
TXN10935,CUST1142,8873.8,FAILED,INSUFFICIENT_FUNDS,4,LOYAL,22,12,ESCALATE,ESCALATED,0.0
TXN10936,CUST1092,12635.76,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,5,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10937,CUST1132,1394.47,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,18,9,PAYMENT_LINK,SUCCESS,1394.47
TXN10938,CUST1298,4195.03,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,1,ESCALATE,ESCALATED,0.0
TXN10939,CUST1062,7273.97,FAILED,CARD_EXPIRED,4,NEW,2,14,ESCALATE,ESCALATED,0.0
TXN10940,CUST1044,41901.7,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,4,3,RETRY,FAILED,0.0
TXN10941,CUST1278,1531.56,FAILED,NETWORK_ERROR,2,RETURNING,2,4,RETRY,FAILED,0.0
TXN10942,CUST1086,9034.3,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,2,3,CUSTOMER_PROMPT,FAILED,0.0
TXN10943,CUST1252,9944.32,FAILED,UNKNOWN,3,RETURNING,7,12,ESCALATE,RECOVERED,9944.32
TXN10944,CUST1230,30101.9,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,5,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10945,CUST1142,973.89,FAILED,INSUFFICIENT_FUNDS,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10946,CUST1198,1795.79,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,2,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10947,CUST1143,36047.08,FAILED,AUTHENTICATION_FAILURE,2,LOYAL,19,8,CUSTOMER_PROMPT,FAILED,0.0
TXN10948,CUST1270,48951.22,FAILED,AUTHENTICATION_FAILURE,2,NEW,2,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10949,CUST1073,2203.76,FAILED,TEMPORARY_BANK_ERROR,3,NEW,2,6,ESCALATE,ESCALATED,0.0
TXN10950,CUST1027,25953.66,FAILED,UNKNOWN,4,NEW,0,14,ESCALATE,ESCALATED,0.0
TXN10951,CUST1073,22377.3,FAILED,NETWORK_ERROR,4,NEW,1,1,ESCALATE,RECOVERED,22377.3
TXN10952,CUST1213,12526.42,FAILED,CARD_EXPIRED,4,RETURNING,2,5,ESCALATE,ESCALATED,0.0
TXN10953,CUST1116,9246.88,FAILED,CARD_EXPIRED,4,NEW,0,1,ESCALATE,ESCALATED,0.0
TXN10954,CUST1286,1535.9,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,9,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10955,CUST1090,43287.65,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,5,11,RETRY,SUCCESS,43287.65
TXN10956,CUST1290,1537.0,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,9,12,ESCALATE,ESCALATED,0.0
TXN10957,CUST1174,12157.3,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,4,ESCALATE,ESCALATED,0.0
TXN10958,CUST1190,1473.19,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,3,ESCALATE,ESCALATED,0.0
TXN10959,CUST1076,576.81,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,27,4,RETRY,FAILED,0.0
TXN10960,CUST1143,46304.66,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,7,6,ESCALATE,ESCALATED,0.0
TXN10961,CUST1278,40914.96,FAILED,TEMPORARY_BANK_ERROR,1,NEW,1,2,RETRY,SUCCESS,40914.96
TXN10962,CUST1119,7857.17,FAILED,AUTHENTICATION_FAILURE,2,LOYAL,24,3,CUSTOMER_PROMPT,SUCCESS,7857.17
TXN10963,CUST1109,445.54,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,5,6,ESCALATE,ESCALATED,0.0
TXN10964,CUST1171,1554.07,FAILED,AUTHENTICATION_FAILURE,3,NEW,0,10,ESCALATE,ESCALATED,0.0
TXN10965,CUST1215,33447.29,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,4,5,ESCALATE,ESCALATED,0.0
TXN10966,CUST1183,22073.39,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,6,4,PAYMENT_LINK,SUCCESS,22073.39
TXN10967,CUST1115,47742.61,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,6,4,CUSTOMER_PROMPT,SUCCESS,47742.61
TXN10968,CUST1031,6478.04,FAILED,TEMPORARY_BANK_ERROR,2,NEW,1,1,RETRY,FAILED,0.0
TXN10969,CUST1219,28811.85,FAILED,TEMPORARY_BANK_ERROR,3,NEW,1,4,ESCALATE,ESCALATED,0.0
TXN10970,CUST1002,5633.37,FAILED,CARD_EXPIRED,3,LOYAL,29,13,ESCALATE,ESCALATED,0.0
TXN10971,CUST1202,35495.7,FAILED,TEMPORARY_BANK_ERROR,3,NEW,2,10,ESCALATE,ESCALATED,0.0
TXN10972,CUST1015,369.79,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,20,0,PAYMENT_LINK,SUCCESS,369.79
TXN10973,CUST1055,840.18,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,9,1,RETRY,SUCCESS,840.18
TXN10974,CUST1140,1087.92,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,11,ESCALATE,ESCALATED,0.0
TXN10975,CUST1269,24542.33,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,15,9,RETRY,SUCCESS,24542.33
TXN10976,CUST1088,1648.03,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,9,2,CUSTOMER_PROMPT,SUCCESS,1648.03
TXN10977,CUST1140,6921.1,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,3,8,CUSTOMER_PROMPT,SUCCESS,6921.1
TXN10978,CUST1235,3370.43,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,9,7,ESCALATE,ESCALATED,0.0
TXN10979,CUST1027,5120.14,FAILED,CARD_EXPIRED,2,LOYAL,20,4,CUSTOMER_PROMPT,FAILED,0.0
TXN10980,CUST1085,25942.64,FAILED,NETWORK_ERROR,1,NEW,2,3,RETRY,SUCCESS,25942.64
TXN10981,CUST1112,44126.92,FAILED,NETWORK_ERROR,1,RETURNING,2,8,RETRY,FAILED,0.0
TXN10982,CUST1019,32853.58,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,5,5,CUSTOMER_PROMPT,SUCCESS,32853.58
TXN10983,CUST1073,501.82,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,5,8,PAYMENT_LINK,FAILED,0.0
TXN10984,CUST1063,2091.11,FAILED,AUTHENTICATION_FAILURE,3,LOYAL,25,0,ESCALATE,ESCALATED,0.0
TXN10985,CUST1078,811.69,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,9,ESCALATE,ESCALATED,0.0
TXN10986,CUST1160,7516.92,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,10,PAYMENT_LINK,SUCCESS,7516.92
TXN10987,CUST1109,714.99,FAILED,TEMPORARY_BANK_ERROR,3,LOYAL,21,5,ESCALATE,ESCALATED,0.0
TXN10988,CUST1165,41791.91,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,4,1,CUSTOMER_PROMPT,FAILED,0.0
TXN10989,CUST1245,3000.5,FAILED,CARD_EXPIRED,4,NEW,2,9,ESCALATE,ESCALATED,0.0
TXN10990,CUST1025,7885.01,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,7,11,ESCALATE,ESCALATED,0.0
TXN10991,CUST1080,5458.42,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,4,7,RETRY,FAILED,0.0
TXN10992,CUST1015,9532.12,FAILED,UNKNOWN,4,NEW,2,14,ESCALATE,ESCALATED,0.0
TXN10993,CUST1151,21044.75,FAILED,CARD_EXPIRED,3,RETURNING,8,12,ESCALATE,ESCALATED,0.0
TXN10994,CUST1192,40531.41,FAILED,INSUFFICIENT_FUNDS,4,LOYAL,20,12,ESCALATE,ESCALATED,0.0
TXN10995,CUST1151,7868.24,FAILED,AUTHENTICATION_FAILURE,4,LOYAL,26,11,ESCALATE,ESCALATED,0.0
TXN10996,CUST1098,1771.88,FAILED,AUTHENTICATION_FAILURE,2,NEW,2,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10997,CUST1092,423.53,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,7,11,RETRY,FAILED,0.0
TXN10998,CUST1257,11672.86,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,7,7,ESCALATE,ESCALATED,0.0
TXN10999,CUST1208,914.91,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,18,9,ESCALATE,ESCALATED,0.0
